source	time	person	location	organization	miscellaneous
emptywheel	2011-02-01T00:00:00	bradley manningQ|state clintonQ|rusbridgerQ|julian assangeQ|geoff morrellQ|scott shaneQ|philip murphyQ|cheryl millsQ|dean baquetQ|baquetQ|hillary'sQ|spiegelQ|crowleyQ|alan rusbridgerQ|murphyQ|der spiegel	pentagonQ|grosvenor squareQ|londonQ|ambassadorQ|pariser platzQ|germanyQ|berlin	democratic national committeeQ|le mondeQ|stateQ|ciaQ|nytQ|us embassyQ|wikileaksQ|new york timesQ|war logsQ|f.b.i.Q|fbiQ|state departmentQ|el pa�_sQ|office of the director of national intelligenceQ|state for public affairs philip crowleyQ|tammyQ| obviouslyQ|the guardianQ|pjQ|defense intelligence agencyQ|director of national intelligence james clapper	thanksgiving dayQ|dahlemQ|germanQ|guardianQ|dodQ|thanksgivingQ|guardian's
emptywheel	2011-01-31T00:00:00	dmitry rogozinQ|richard clarke	iranQ|russiaQ|ukraineQ|bushehrQ|chernobylQ|israelQ|soviet union	apQ|nato	stuxnetQ|russian-built
emptywheel	2011-01-31T00:00:00	dexter filkinsQ|karzaiQ|zakhilwalQ|haneef atmarQ|alissa rubinQ|ahmed wali karzaiQ|mahmoud karzaiQ|james risenQ|hamid karzaiQ|filkinsQ|haseen fahimQ|yunus qanooniQ|omar ] zakhilwal	kabul bankQ|kabulQ|afghanistan	too bigQ|talibanQ|minister of educationQ|failQ|farouk wardakQ|nytQ|kabul bank ]Q|nato	interiorQ|afghansQ|new yorkerQ|afghanQ|western
emptywheel	2011-01-31T00:00:00	startup americaQ|steven chuQ|gary lockeQ|spencer	liberationQ|cairoQ|egypt	multiple launch rocket systemQ|military industrial complexQ|jazeeraQ|intelligence industrial complexQ|futureQ|towQ|ars technicaQ|future'Q|square	pennsylvania-manufacturedQ|egyptians
emptywheel	2011-01-30T00:00:00	hansQ|secretary gatesQ|robert gibbsQ|amanpourQ|peterQ|gibbsQ|robertQ|christiane amanpour	egypt	ξ what	egyptians
emptywheel	2011-01-30T00:00:00	giffordsQ|jared loughnerQ|gabrielle giffordsQ|david vitterQ|john rollQ|senate billQ|joe arpaioQ|kris kobachQ|rand paulQ|russell pearceQ|pearce	east phoenixQ|mesaQ|biltmoreQ|arizonaQ|tucsonQ|camelback mountain	house billQ|sbQ|arizona legislativeQ|maricopa county sheriffQ|state senateQ|motor vehicle department	amendment
emptywheel	2011-01-29T00:00:00	vanity fairQ|khalid el-masriQ|shaneQ|guardianQ|frank-walter steinmeierQ|spiegelQ|philip murphyQ| shane	germany	state departmentQ|mission'Q|stateQ|nytQ|wikileaksQ|us ambassadorQ|swiftQ|free democratic party	europeanQ|germansQ|german
emptywheel	2011-01-28T00:00:00	robert gibbsQ|gibbs	egypt	wikileaks	internet
emptywheel	2011-01-28T00:00:00	elbaradeiQ|hosni mubarakQ|baradeiQ|mohamed elbaradeiQ|mohamed	iranQ|arabQ|iraqQ|nigerQ|egyptQ|iaea	international atomic energy agency	nobelQ|africanQ|islamicQ|iranianQ|neoconsQ|west
emptywheel	2011-01-28T00:00:00	ronQ|scott paulQ|bloomQ|ron bloom	wall street	imoQ|obama administrationQ|treasury departmentQ|national economic council	autoQ|american manufacturingQ|korean
emptywheel	2011-01-28T00:00:00	fred burtonQ|davisQ|raymond a. davisQ|alberto rodriguezQ|faisal ranaQ|jeff stein	pakistanQ|islamabadQ|lahore	us consularQ|u.s. embassyQ|xe servicesQ|jail roadQ|u.s. diplomatic security service	pakistanisQ|pakistani
emptywheel	2011-01-27T00:00:00	santelliQ|dick armeyQ|mike bloombergQ|ross perotQ|mr gatesQ|steve forbesQ|paul schervish	bostonQ|davosQ|asiaQ|kochs	freedomworksQ|tea partyQ|citizens unitedQ|freedom worksQ|capgeminiQ|global eliteQ|boston collegeQ|what indiansQ|house of representativesQ|the tea party	economistQ|kochQ|libertarianQ|australiansQ|chinese
emptywheel	2011-01-26T00:00:00	brownerQ|sputnikQ|david robertsQ|carol brownerQ|joe manchinQ| holyQ| wow	china	imo	ussr
emptywheel	2011-01-25T00:00:00	rahmQ|rahm emanuelQ|morning americaQ|don'Q|jarrettQ|valerie jarrettQ|emanuelQ|barack obama	illinoisQ|hollywoodQ|chicagoQ|wall street	ask donQ|illinois court of appealsQ|updated belowQ|chief of staffQ|emergency motion for stay pending appeal and expedite consideration of petition for leave to appealQ|illinois supreme court	daleyQ|continue
emptywheel	2011-01-24T00:00:00	manningQ|david houseQ|bradley manningQ|julian assangeQ|david'sQ|averhartQ|james averhart	u.s. army	quanticoQ|brig commanderQ|nbc newsQ|u.s. marineQ|msnbc	marine
emptywheel	2011-01-24T00:00:00	sterlingQ|risenQ|zaidQ|james risenQ|pat robertsQ|jeffrey sterlingQ|robertsQ|mark zaidQ|jeff stein	iranQ|iraq warQ|d.c.Q|new yorkQ|merlinQ|iraq	country a. importantlyQ|the new york timesQ|ssci ciaQ|congressionalQ|ciaQ|classified program no.Q|human asset no.Q|senate select committeeQ|axes of evilQ|committeeQ|publication review boardQ|st. louis beaconQ|public affairsQ|congressional committeeQ|defendant sterlingQ|ssci	grand juryQ|cipa
emptywheel	2011-01-24T00:00:00	muslimQ|adamQ|peter kingQ|george tillerQ|robert s. muellerQ|adam serwerQ|kevin smithQ|eric h. holderQ|king	qaedaQ|spokaneQ|afghanistanQ|long islandQ|iraq	fbiQ|iraQ|justice departmentQ|nassau countyQ|vale of tearsQ|long island muslimsQ|dojQ|irish republican army	wapoQ|arab-americanQ|flQ|hutareeQ|islamicQ|anti-americanismQ|al-qaedaQ|cambodians
emptywheel	2011-01-24T00:00:00	chris knehansQ|alexander neillQ|zoran milicevicQ|david axeQ|axe	londonQ|belgradeQ|serbiaQ|kosovoQ|asiaQ|china	air forceQ|royal united services instituteQ|apQ|ciaQ|yugolavia's federal directorate for supply and procurementQ|nato	f-117Q|serbsQ|russiansQ|nighthawkQ|chinese
emptywheel	2011-01-22T00:00:00	aaron rodgersQ|joe montanaQ|charles woodsonQ|olbermannQ|jay cutlerQ|clay matthewsQ|urlacherQ|tramon williamsQ|keith olbermannQ|lombardiQ|sayersQ|nitschkeQ|bearsQ|dick lebeauQ|rex ryanQ|starrQ|lambeauQ|hines wardQ|troy polamaluQ|mark sanchezQ|butkus	heinz fieldQ|soldier fieldQ|lake michiganQ|pittsburghQ|seattleQ|steelersQ|big benQ|atlantaQ|midway	big ketchup bottleQ|superbowlQ|black and blue divisionQ|nflQ|chicago bearsQ|jetsQ|philadelphiaQ|final countdownQ|jets and steelersQ|gbQ|green bayQ|chicagoQ|green bay packersQ|msnbc	patriotsQ|pack
emptywheel	2011-01-22T00:00:00	mullah omarQ|omarQ|glenn beckQ|brad thorQ|mark mazzettiQ|deweyQ|jeff steinQ|duaneQ|steinQ|a. pattyQ|stevensQ|oliver l. northQ|clarridgeQ|kim stevensQ|dewey clarridge	pakistanQ|kabulQ|afghanistanQ|karachiQ|ciaQ|webQ|boliviaQ|iraqQ|italy	pentagonQ|state departmentQ|talibanQ|eclipse groupQ|fox newsQ|u.s. armyQ|nytQ|heavy brigade combat teamQ|afghan taliban	s eclipseQ|iran-contraQ|eclipseQ|latin american
emptywheel	2011-01-21T00:00:00	bernie sandersQ|immeltQ|jeff' nutQ|sanders	connecticut river valleyQ|vermontQ|china	ge	fed
emptywheel	2011-01-21T00:00:00	birkenfeldQ|calmy reyQ|bruce swartzQ|leuthardQ|bradley birkenfeldQ|doris leuthard	iranQ|guantanamo bayQ|switzerlandQ|norway	the councilQ|ubsQ|usgQ|federal councilQ|swiss federal councilorsQ|economicsQ|cda	swissQ|swedishQ|gitmo
emptywheel	2011-01-21T00:00:00	jacob appelbaumQ|dean boydQ|gulet mohamedQ|baumannQ|justin elliotQ|mirandaQ|mohamed	arabicQ|somaliaQ|times squareQ|yemenQ|kuwait	department of justiceQ|fbiQ|dulles international airportQ|justice departmentQ|wikileaks	anti-american
emptywheel	2011-01-21T00:00:00	immeltQ|paul volckerQ|s councilQ|jeff' nutQ|competitivenessQ|jim messinaQ|patrick gaspardQ|eric schmidtQ|schmidt	michiganQ|ind.Q|laporteQ|south koreaQ|china	too bigQ|kabuki councilQ|office of political affairsQ|ati casting serviceQ|when googleQ|geQ|councilQ|general electric ceoQ|obama'sQ|boeingQ|economic recovery advisory boardQ|ati	american-basedQ|tbtfQ|failQ|chinese
emptywheel	2011-01-20T00:00:00	jim david adkissonQ|david neiwertQ|joshua turnidgeQ|kody brittinghamQ|keith lukeQ|poplawskiQ|brittinghamQ|richard poplawski	oregonQ|maineQ|belfastQ|tennesseeQ|brocktonQ|woodburnQ|mass.	unitarian churchQ|pittsburghQ|bruceQ| patriot	jewish
emptywheel	2011-01-19T00:00:00	harry reidQ|john boehnerQ|bob kingQ|elaine chaoQ|hu jintaoQ|dan akersonQ|mitch mcconnellQ|kingQ|mcconnellQ|alan mullalyQ|not ford	china	gmQ|uawQ|korus	administration
emptywheel	2011-01-18T00:00:00	hamsherQ|deboerQ|glenn beckQ|steve hyndQ|ezraQ|beckQ|jane hamsherQ|restoring honorQ|glenn greenwaldQ|freddie deboer	fdl	stewart / colbert rallyQ|tea partiersQ|bush v. gore v. nader	deanQ|kochs
emptywheel	2011-01-17T00:00:00	latortueQ|leonel fernandezQ|aristideQ|herard abrahamQ|duvalier	getting dominican republicQ|franceQ|dominican republicQ|haiti	asking latortueQ|asking franceQ|wikileaks	norwegianQ|guardian
emptywheel	2011-01-17T00:00:00	immeltQ|bernie sandersQ|jeff immeltQ|geeQ|hu jintao	pentagonQ|g.e.Q|nutQ|china	boeingQ|geQ|airbus	westernQ|chinese
emptywheel	2011-01-17T00:00:00	sterlingQ|risenQ|gersteinQ|julian assangeQ|james risenQ|don'Q|jeffrey sterlingQ|josh gerstein	iranQ|san franciscoQ|indictment	human asset no.Q|justice departmentQ|ciaQ|classified program no.Q|merlinQ|wikileaks	obama administration's
emptywheel	2011-01-16T00:00:00	commercial stoveQ|sister saraQ|tappenQ|edgar hooverQ|frank lloyd wrightQ|sara much	kitchensQ|wellstoneQ|sandstoneQ|vietnam	fbiQ|draftQ|next hurrahQ|evil man number oneQ|federal penQ|star'Q|fed penQ|son	world war ii
emptywheel	2011-01-16T00:00:00	rudolf elmerQ|elmerQ|jack blumQ|clark cliffordQ|blum	londonQ|cayman islandsQ|mauritiusQ|switzerlandQ|observer	bcciQ|julius baerQ|frontline clubQ|senate antitrust subcommitteeQ|wikileaks	swissQ|british
emptywheel	2011-01-14T00:00:00	aaron rodgersQ|wes welkerQ|marcyQ|bradyQ|jay cutlerQ|terrell suggsQ|donald driverQ|joe flaccoQ|james starksQ|shon greeneQ|anquan boldinQ|loveQ|arthur leeQ|james harrisonQ|brian urlacherQ|burner turnerQ|matt ryanQ|troy polamaluQ|hines wardQ|ray lewisQ|mark sanchezQ|matt hasselbeckQ|ray riceQ|rex pyanQ|ed reedQ|bill belQ|mike martzQ|bieber bradyQ|danny woodcock	pittsburghQ|seattleQ|big benQ|patriotsQ|atlantaQ|westQ|hilldale	dirty birdsQ|between clarkQ|��_ ��_ ��_ da bearsQ|green bayQ|danger will robinson danger !!Q|baltimoreQ|feetQ|ravens	bearsQ|saintsQ|jetsQ|patsQ|midway
emptywheel	2011-01-14T00:00:00	tim shorrockQ|colonel' spiderQ|dorseyQ|charles' spider' dorsey	northern nyQ|bostonQ|fort drumQ|northeast	special access programsQ|department of defenseQ|army , navyQ|border patrolQ|adirondacksQ|nycQ|fighter wingQ|adirondack park agencyQ|air force air national guardQ|air forceQ|air force national guardQ|dodQ|spider'Q|nsa'sQ|u.s. border patrol	reaperQ|mq-9 reaperQ|adirondacks'
emptywheel	2011-01-14T00:00:00	ben aliQ|zineQ|lynchQ|mark lynchQ|philip crowleyQ|crowleyQ|elizabeth dickinson	mepiQ|tunisQ|jordanQ|tunisiaQ|israelQ|iraqQ|egyptQ|middle east	department of justiceQ|state departmentQ|washington postQ|financial timesQ|al jazeeraQ|google'sQ|wikileaksQ|state department spokespersonQ|family'Q|bbc	islamistQ|tunisiansQ|arabQ|tunisianQ|anonymousQ|cokeQ|gulfQ|westernQ|internetQ|west
emptywheel	2011-01-14T00:00:00	john pilgerQ|foxQ|julian assangeQ|assangeQ|murdochQ|rupert murdoch	norway	news corpQ|abcQ|aftenpostenQ|the nationQ|nytQ|murdoch and news corpQ| founderQ|wikileaksQ|news corporationQ|news corp.Q|nbcQ|the guardianQ|new statesman	guardian
emptywheel	2011-01-13T00:00:00	judy clarkeQ|judge burnsQ|mark flemingQ|jared lee loughnerQ|john rollQ|chief judgeQ|kozinskiQ|ginny laroeQ|jared loughnerQ|judgeQ|burnsQ|a. burnsQ|judge alex kozinskiQ|duke cunningham	san diegoQ|the reporterQ|californiaQ|arizona	arizona federal judiciaryQ|casdQ|arizona districtQ|southern districtQ|california southern districtQ|tommy' specialQ|federal public defendersQ|doj / us attorneys	article
emptywheel	2011-01-13T00:00:00	mark rawlingsQ|kulibayevQ|shamirQ|rawlingsQ|israel shamirQ|nazarbayevQ|timur kulibayevQ|richard hoaglandQ|nursultan nazarbayevQ|markQ|giffenQ|james giffinQ|idenovQ|maksat idenov	kazakhstanQ|londonQ|livesQ|niceQ|switzerlandQ|new yorkQ|energyQ|britain	southern district courtQ|memrQ|british gasQ|fast companyQ|main justiceQ|ciaQ|country directorQ|wikileaksQ|mineral resourcesQ|foreign corrupt practices actQ|state departmentQ|ambassadorQ|bgQ|british gas country director	italianQ|karachaganakQ|kazakhQ|britishQ|guardian
emptywheel	2011-01-12T00:00:00	rolf mowatt-larssenQ|bidenQ|lester brownQ|joe biden	russiaQ|afghanistanQ|algeriaQ|indiaQ|united kingdomQ|china	department of energy'sQ|u.n. food and agricultural	medillQ|mexicanQ|afghanQ|cia
emptywheel	2011-01-11T00:00:00	manningQ|bradley manningQ|julian assangeQ|assangeQ|lamoQ|adrian	swedenQ|afghanistanQ|gharaniQ|baghdad	httpsQ|collateral murderQ|wlQ|collateral murder timing wlQ|northern europe diplomatic security teamQ|wikileak twitterQ|wikileaksQ|state departmentQ|apache weapons teamQ|reuters journosQ|rejkjavik	icelandicQ|new yearQ|reykjavik
emptywheel	2011-01-10T00:00:00	osamaQ|frank palloneQ|osama bin laden	pakistanQ|afghanistan	isiQ|state departmentQ|nsaQ|talibanQ|inter services intelligenceQ|national security archiveQ|foiaQ|house of representativesQ|wikileaksQ|u.s. department of state'sQ|u.s. department of state	pakistaniQ|western
emptywheel	2011-01-10T00:00:00	birgitta j�_nsd�_ttirQ|jacob appelbaumQ|adrian lamoQ|manningQ|bradley manningQ|station hammerQ|lamoQ|appelbaumQ|bradley e. manning	icelandQ|bostonQ|californiaQ|baghdadQ|iraq	modern media initiative nowQ|collateral murderQ|army regulationQ|paragraphQ|u.s. armyQ|wikileaksQ|united states department of stateQ|rejkjavikQ|dojQ|secret internet protocol router	twitterQ|rejkjavik 13
emptywheel	2011-01-10T00:00:00	luis posadaQ|posadaQ|scooter libbyQ|peter kornbluhQ|kornbluhQ|fabio di celmoQ|cardoneQ|bardachQ|judge kathleen cardoneQ|ann louise bardach	latin americaQ|miamiQ|western hemisphereQ|castroQ|havanaQ|new jerseyQ|brazilQ|venezuelaQ|barbadosQ|floridaQ|union cityQ|boliviaQ|cuba	obama administrationQ|justice departmentQ|ciaQ|fifth circuitQ|wikileaksQ|new york timesQ|obama justice departmentQ|fbiQ|state departmentQ|bayQ|timesQ|el pasoQ|justice department's counterterrorism divisionQ|pigsQ|us court of appealsQ|bay of pigs	italianQ|cubanQ|cuban-american
emptywheel	2011-01-08T00:00:00	birgitta j�_nsd�_ttirQ|adrian lamoQ|manningQ|gonggrijp ξQ|j�_nsd�_ttirQ|julian assangeQ|assangeQ|lamoQ|while manningQ|glenn	swedenQ|icelandQ|baghdad	collateral murderQ|state departmentQ|collateral murder'Q|northern europe diplomatic security teamQ|wikileaksQ|ipQ|internet protocol	reykjavikQ|u.s. apache
emptywheel	2011-01-07T00:00:00	louie gohmertQ|civil rightsQ|civil libertiesQ|jerry nadlerQ|jerrold nadlerQ|newt gingrich	constitution	constitution subcommitteeQ|tea partyQ| constitution subcommitteeQ|subcommitteeQ|fourth amendmentQ|gopQ|judiciary committeeQ|republican party	amendmentQ|republican-led
emptywheel	2011-01-07T00:00:00	dick cheneyQ|actQ|cheney george	federal	defense authorization actQ|dear congressQ|nation	guantanamo
emptywheel	2011-01-06T00:00:00	sterlingQ|dick cheneyQ|risenQ|jeffrey alexander sterlingQ|scooter libbyQ|phil taubmanQ|james risenQ|george tenetQ|taubman	iranQ|country a.Q|iraqQ|war	fbiQ|s ethical journalism guidebookQ|nytQ|merlinQ|doj	nsaQ|plameQ|c.i.a.Q|timesQ|n.s.a.
emptywheel	2011-01-06T00:00:00	sterlingQ|risenQ|jeffrey alexander sterlingQ|james risenQ|don'	iranQ|viennaQ|san francisco	cia's publication review boardQ|appeals courtQ|va district courtQ|ciaQ|merlinQ|iaea	iranians
emptywheel	2011-01-06T00:00:00	sterlingQ|risenQ|jeffrey alexander sterlingQ|judge terry i. adelmanQ|james risen	missouriQ|country a.Q|virginiaQ|st. louisQ|nyQ|alexandriaQ|country	cia's publications review boardQ|general counselQ|u.s. district courtQ|appeals courtQ|ciaQ|merlinQ|va	eastern district
emptywheel	2011-01-06T00:00:00	gulet mohamedQ|anwar ?Q|mark mazzettiQ|threatsQ|glenn greenwaldQ|mohamedQ|anwar al-awlaki	somaliaQ|yemenQ|virginiaQ|kuwait	fbiQ|awlakiQ|us embassy	kuwaitisQ|englishQ|kuwaiti
emptywheel	2011-01-06T00:00:00	debbie schlusselQ|issaQ|jihad darrellQ|burtonQ|joseph mccarthyQ|kingQ|joe mccarthyQ|ignatiusQ|peter kingQ|dan burtonQ|mccarthyQ|robert f. kennedyQ|david ignatiusQ|darrell issa	oversight	senate permanent subcommitteeQ|communist party	anti-muslimQ|anti-communist
emptywheel	2011-01-05T00:00:00	martin seligmanQ|jason leopoldQ|justin griffithQ|rhonda cornumQ|james mitchellQ|griffithQ|bruce jessen	fort braggQ|north carolina	learned helplessnessQ|learned optimismQ| foxhole atheists	csf
emptywheel	2011-01-05T00:00:00	gitmo	guantanamoQ|nixon	attainderQ|h.r.Q|department of defenseQ|congressionalQ|general servicesQ|national defense authorization actQ|supreme courtQ|executive orderQ|department of justiceQ|public interest research groupQ|bill of attainder clauseQ|ndaaQ|department of homeland security (' dhsQ|acluQ|dodQ|[	doj
emptywheel	2011-01-05T00:00:00	antonin scaliaQ|thom hartmannQ|scaliaQ|s. livermore	citizens united	first amendmentQ|early american land companiesQ|fourteenth amendmentQ|bill of rightsQ|fourteenthQ|corporate developmentQ|their influenceQ|southern pacific railroadQ|framers'Q|constitutionQ|supreme court	amendment
emptywheel	2011-01-05T00:00:00	khalid sheikh mohammedQ|gul rahmanQ|rahmanQ|ali soufanQ|osama bin laden	salt pit	fbiQ|apQ|ciaQ|combatant status review tribunalQ|maryQ|ksm	hekmatyarQ|afghansQ|polish
emptywheel	2011-01-05T00:00:00	david plouffeQ|robert gibbsQ|plouffeQ|jim messinaQ|david axelrodQ|gibbs	capitol hill	professional left	progressivesQ|internet
emptywheel	2011-01-05T00:00:00	memorandumQ|bradley manningQ|aftergoodQ|open leaksQ|steven aftergoodQ|umar farouk abdulmutallab	tsa	wikileaks' mishandling of classified informationQ|los alamos national labsQ|ombQ|office of management and budgetQ|security executive agentQ|secrecy newsQ|wikileaks	russiansQ|chinese
emptywheel	2011-01-04T00:00:00	judge vaughn walkerQ|vaughn walkerQ|r. reinhardtQ|ron georgeQ|michael daly hawkinsQ|jerry brownQ|judge reinhardtQ|judge stephen reinhardtQ|michael dalyQ|reinhardtQ|ted olsonQ|randy smithQ|boardQ|mirko ili��Q|barack obamaQ|mirkoQ| arizonansQ|stephen r. reinhardtQ|david boiesQ|tani cantil-sakauyeQ|n. randy smithQ|isabel vargasQ|mirko ilicQ|steve reinhardtQ|judge walkerQ|vargas	arizonansQ|california	us supreme courtQ|deputy countyQ|court of appealsQ|propositionQ|whether plaintiffsQ| propositionQ|california state supreme courtQ|imperial countyQ|circuit court of appealsQ|perry propQ|attorney generalQ|official english v. arizonaQ|liberty & justiceQ|chief justiceQ|california constitutionQ|affirmedQ|imperial county board of supervisorsQ|board of supervisorsQ|northern districtQ|perry v. schwarzenegger propositionQ|docket no.Q|filed orderQ|schwarzeneggerQ|supreme courtQ|california supreme courtQ|ninth circuit	u.s. 43Q|californiansQ|supervisorsQ|plaintiffsQ|countyQ|imperialQ|circuitQ|county clerk
emptywheel	2011-01-04T00:00:00	michael mercantiQ|jonathan blumQ|blum	komen'sQ|cure	toys' rQ|par for the cureQ|susan g. komenQ|komenQ|susan g. komen foundation	pop
emptywheel	2011-01-04T00:00:00	serwerQ|bob gatesQ|dafna linzerQ|linzerQ|robert gatesQ|adam serwerQ|robert chesney	zaragozaQ|guantanamoQ|gitmoQ|spain	defenseQ|state clintonQ|obama administrationQ|defense departmentQ|usgQ|stateQ|justice department and state departmentQ|wikileaksQ|state departmentQ|icQ|dodQ|doj	spanishQ|administration
emptywheel	2011-01-03T00:00:00	rahm emanuelQ|dick cheneyQ|dafna linzerQ|linzerQ|inauguration dayQ|elisa massiminoQ|administration	guantanamo	obama administrationQ|attorney general'sQ|congressionalQ|human rights firstQ|chief	staffQ|gitmo
emptywheel	2011-01-03T00:00:00	craig stapletonQ|stapletonQ|george bush	parisQ|france	general motorsQ|gmQ|euQ|obama's administrationQ|st louis-based texas rangersQ|european unionQ|country	europeanQ|monsanto gm
emptywheel	2011-01-03T00:00:00	frances townsendQ|john robertsQ|mukaseyQ|david coleQ|rudolph giulianiQ|fran fragos townsendQ|coleQ|michael mukaseyQ|eric holderQ|tom ridgeQ|ahmad chalabiQ|chalabiQ|rudyQ|rudy giuliani	parisQ|iranQ|new york	mujahedeen khalqQ|justice departmentQ|mujaheddin-e khalqQ|holder versus humanitarian law projectQ|mekQ|supreme court	iranian
emptywheel	2011-01-02T00:00:00	sinn feinQ|peter kingQ|martin galvinQ|king	libyaQ|lord mountbattenQ|irelandQ|londonQ|belfastQ|derryQ|nassau countyQ|northern irelandQ|new yorkQ|britain	us governmentQ|provisional irish republican armyQ|homeland securityQ|new york republicanQ|the nytQ|ciaQ|nytQ|piraQ|irish republican armyQ|irish northern aid committeeQ|house homeland security committeeQ|noraidQ|committeeQ|iraQ|bronxQ|irish northern aidQ|homeland security committee	muslimQ|irish catholicQ|britishQ|islamicQ|american muslimQ|irishQ|atlanticQ|pro-ira
